184	4.63713	5.36797
185	4.64197	5.37014
186	4.61714	5.36181
187	4.64623	5.36131
188	4.62165	5.36933
189	4.59733	5.36548
190	4.57326	5.36775
191	4.54944	5.36771
192	4.52587	5.34844
193	4.54851	5.33765
194	4.55211	5.3471
195	4.52889	5.33121
196	4.5059	5.34702
197	4.48314	5.37442
198	4.46061	5.36432
199	4.43831	5.3742
200	4.46601	5.36469
201	4.52608	5.35826
202	4.50378	5.3461
203	4.56775	5.34017
204	4.60978	5.35599
205	4.61848	5.38925
206	4.60721	5.4013
207	4.60425	5.42212
208	4.58222	5.42729
209	4.5604	5.4289
210	4.60704	5.41731
211	4.58531	5.43424
212	4.56378	5.46126
213	4.5626	5.46785
214	4.5521	5.46282
215	4.59971	5.45555
216	4.57851	5.46294
217	4.55751	5.44793
218	4.54893	5.43209
219	4.54422	5.42565
220	4.52947	5.42621
221	4.50907	5.43799
222	4.48885	5.43802
223	4.46881	5.47927
224	4.44895	5.46861
225	4.5072	5.45356
226	4.48735	5.45527
227	4.46767	5.44405
228	4.44816	5.4382
229	4.42882	5.47297
230	4.40964	5.48923
231	4.39185	5.47275
232	4.37346	5.47652
233	4.35477	5.47825
234	4.33623	5.49034
235	4.31786	5.47476
236	4.33331	5.4897
237	4.3151	5.49416
238	4.29705	5.48447
239	4.27914	5.46813
240	4.28234	5.45168
241	4.28737	5.46907
242	4.26973	5.48816
243	4.25873	5.49458
244	4.25742	5.51726
245	4.24012	5.53391
246	4.23469	5.5332
247	4.25798	5.53902
248	4.26777	5.54198
249	4.2507	5.52662
250	4.23376	5.52557
251	4.26317	5.50985
252	4.24632	5.49771
253	4.2296	5.59036
254	4.21817	5.5745
255	4.20169	5.57244
256	4.18534	5.55803
257	4.20525	5.55383
258	4.20275	5.54218
259	4.18844	5.54065
260	4.17239	5.53132
261	4.15646	5.5312
262	4.18418	5.52339
263	4.16833	5.50964
264	4.20284	5.49805
265	4.25913	5.48412
266	4.24317	5.47799
267	4.22734	5.46566
268	4.22604	5.47354
269	4.2477	5.46787
270	4.28841	5.45783
271	4.27952	5.44403
272	4.26385	5.4672
273	4.24829	5.50946
274	4.23284	5.49969
275	4.2175	5.49038
276	4.20228	5.49884
277	4.18716	5.5218
278	4.17215	5.50735
279	4.15725	5.51325
280	4.17972	5.55214
281	4.20726	5.54232
282	4.19239	5.54619
283	4.18644	5.5567
284	4.17175	5.5522
285	4.1857	5.54521
286	4.17111	5.54226
287	4.15663	5.53214
288	4.20443	5.53898
289	4.18993	5.52536
290	4.24023	5.51894
291	4.24382	5.51258
292	4.22934	5.4999
293	4.30141	5.50387
294	4.28959	5.51687
295	4.32799	5.51904
296	4.31341	5.51758
297	4.29894	5.51812
298	4.28682	5.55278
299	4.31999	5.55139
300	4.30563	5.53805
301	4.3204	5.52729
302	4.36016	5.53531
303	4.38672	5.53407
304	4.41521	5.52108
305	4.40436	5.51771
306	4.39001	5.50517
307	4.37576	5.49221
308	4.37047	5.50696
309	4.35637	5.5137
310	4.3481	5.51907
311	4.33416	5.51441
312	4.32849	5.50409
313	4.396	5.52409
314	4.40223	5.51657
315	4.3883	5.50393
316	4.38402	5.53071
317	4.38133	5.55318
318	4.39628	5.55522
319	4.42382	5.56315
320	4.46685	5.55614
321	4.46191	5.55445
322	4.47494	5.56306
323	4.46288	5.55816
324	4.44915	5.54765
325	4.44081	5.54078
326	4.49129	5.53489
327	4.4776	5.53463
328	4.5177	5.54845
329	4.56646	5.54161
330	4.55267	5.54526
331	4.55411	5.53333
332	4.58172	5.53835
333	4.568	5.53654
334	4.55437	5.52696
335	4.54268	5.53082
336	4.6014	5.52019
337	4.63545	5.52616
338	4.69273	5.52121
339	4.70374	5.50961
340	4.68995	5.49836
341	4.69103	5.48674
342	4.67735	5.4948
343	4.66375	5.51293
344	4.69762	5.51104
345	4.70154	5.50334
346	4.77011	5.5226
347	4.7564	5.5188
348	4.75454	5.53007
349	4.76292	5.51894
350	4.79604	5.50973
351	4.78242	5.51752
352	4.76887	5.50936
353	4.7554	5.53415
354	4.756	5.53454
355	4.74264	5.52885
356	4.73673	5.53564
357	4.72778	5.5308
358	4.75065	5.5267
359	4.73745	5.52982
360	4.72433	5.5261
361	4.71809	5.51594
362	4.70509	5.51169
363	4.69217	5.50911
364	4.67931	5.49938
365	4.68085	5.49565
366	4.6681	5.49261
367	4.65542	5.48274
368	4.67423	5.47626
369	4.66379	5.48395
370	4.70288	5.47726
371	4.69024	5.46678
372	4.67766	5.45952
373	4.6916	5.46388
374	4.67909	5.45688
375	4.66664	5.45886
376	4.65426	5.4536
377	4.64195	5.44339
378	4.65305	5.43376
379	4.68219	5.46917
380	4.6699	5.45976
381	4.65767	5.47002
382	4.65517	5.46327
383	4.68244	5.47614
384	4.67028	5.48169
385	4.66966	5.47249
386	4.68598	5.48584
387	4.6739	5.4809
388	4.69254	5.47747
389	4.68827	5.46739
390	4.68856	5.48041
391	4.68147	5.48718
392	4.67718	5.47703
393	4.67454	5.4788
394	4.6627	5.49024
395	4.65093	5.49697
396	4.63921	5.49311
397	4.66618	5.48565
398	4.66174	5.48561
399	4.66291	5.49418
400	4.66987	5.51034
401	4.65825	5.50608
402	4.64669	5.49624
403	4.66781	5.49103
404	4.69487	5.48862
405	4.72027	5.49879
406	4.74422	5.4892
407	4.74778	5.48271
408	4.74378	5.48222
409	4.74588	5.4859
410	4.73434	5.48583
411	4.72285	5.49788
412	4.71141	5.48995
413	4.70583	5.48787
414	4.6983	5.48924
415	4.687	5.50248
416	4.68465	5.49703
417	4.6849	5.48851
418	4.70082	5.48956
419	4.7084	5.4803
420	4.71311	5.47655
421	4.78056	5.49089
422	4.8272	5.5171
423	4.81669	5.53205
424	4.81045	5.54254
425	4.80366	5.56674
426	4.79241	5.55725
427	4.81016	5.55058
428	4.82825	5.54974
429	4.82686	5.57137
430	4.8209	5.57769
431	4.82763	5.56855
432	4.82356	5.57902
433	4.89378	5.57481
434	4.91796	5.56654
435	4.90668	5.57068
436	4.89545	5.58638
437	4.90844	5.58463
438	4.89782	5.6085
439	4.88669	5.60671
440	4.87857	5.59851
441	4.86753	5.59804
442	4.88915	5.5989
443	4.87814	5.62523
444	4.86718	5.62143
445	4.85626	5.61242
446	4.8454	5.6038
447	4.89882	5.59558
448	4.93793	5.59037
449	4.94704	5.58805
450	4.93893	5.57927
451	4.93103	5.57105
452	4.92015	5.57232
453	4.9447	5.56333
454	4.93383	5.55997
455	4.93475	5.55169
456	4.93781	5.55238
457	4.9435	5.54505
458	4.94075	5.5367
459	4.93001	5.53656
460	4.91996	5.52788
461	4.90931	5.53357
462	4.90638	5.53597
463	4.8958	5.53647
464	4.88527	5.52958
465	4.89235	5.52824
466	4.91258	5.52014
467	4.93878	5.51465
468	4.95903	5.50728
469	4.94848	5.49882
470	4.93797	5.5025
471	4.93425	5.51164
472	4.92382	5.50649
473	4.91343	5.5147
474	4.90309	5.50658
475	4.89279	5.50748
476	4.96726	5.50797
477	4.95687	5.4999
478	4.97813	5.4919
479	4.98174	5.49229
480	5.00228	5.49004
481	5.01216	5.48204
482	5.00179	5.49034
483	5.02211	5.51431
484	5.01175	5.52038
485	5.01536	5.52387
486	5.01752	5.52555
487	5.01737	5.53465
488	5.00711	5.5264
489	4.9969	5.53308
490	4.98939	5.54199
491	4.97924	5.53888
492	4.98722	5.5481
493	4.97712	5.55172
494	4.96731	5.54366
495	4.9573	5.5385
496	4.96246	5.53593
497	4.9525	5.52785
498	4.94257	5.53839
499	4.94563	5.53369
500	4.94324	5.53161
501	4.95901	5.52515
502	4.94915	5.51977
503	4.96354	5.5203
504	4.96577	5.51496
505	4.95596	5.51051
506	4.95219	5.50655
507	4.95902	5.49921
508	4.98727	5.50572
509	4.99598	5.51977
510	4.9862	5.51385
511	5.0182	5.52773
512	5.00842	5.52147
513	5.02016	5.52176
514	5.07989	5.52078
515	5.07005	5.51573
516	5.07913	5.50843
517	5.07312	5.50864
518	5.06877	5.50526
519	5.06285	5.49769
520	5.05314	5.49111
521	5.04346	5.48649
522	5.03381	5.48331
523	5.04283	5.48018
524	5.05279	5.47571
525	5.06149	5.47513
526	5.05189	5.46798
527	5.04232	5.46093
528	5.08006	5.46713
529	5.09798	5.47833
530	5.09918	5.4733
531	5.0896	5.47302
532	5.0972	5.46597
533	5.08765	5.47779
534	5.087	5.47897
535	5.0775	5.47877
536	5.08955	5.4724
537	5.08009	5.46729
538	5.09496	5.46018
539	5.08552	5.45329
540	5.07612	5.44802
541	5.07143	5.45212
542	5.06394	5.44556
543	5.05463	5.44008
544	5.04535	5.43332
545	5.05414	5.4334
546	5.052	5.42929
547	5.04279	5.42239
548	5.05956	5.41992
549	5.07103	5.42159
550	5.08715	5.41616
551	5.08108	5.41393
552	5.07191	5.42067
553	5.07225	5.42096
554	5.06311	5.42221
555	5.06718	5.42228
556	5.10349	5.4214
557	5.13593	5.43531
558	5.14949	5.43686
559	5.14861	5.43702
560	5.13943	5.43079
561	5.17236	5.42803
562	5.16835	5.42919
563	5.15919	5.43184
564	5.17318	5.4256
565	5.16404	5.42233
566	5.16842	5.4233
567	5.15932	5.43087
568	5.15063	5.42781
569	5.14159	5.43784
570	5.13259	5.44333
571	5.13758	5.43817
572	5.1892	5.43578
573	5.19537	5.43145
574	5.20362	5.42466
575	5.1986	5.41931
576	5.21802	5.41272
577	5.21712	5.41601
578	5.21812	5.41871
579	5.27164	5.41944
580	5.27828	5.42945
581	5.26921	5.43379
582	5.26017	5.43846
583	5.26862	5.44135
584	5.28921	5.44206
585	5.29965	5.43738
586	5.30843	5.43237
587	5.2994	5.43043
588	5.30514	5.43976
589	5.29615	5.43383
590	5.31332	5.42772
591	5.30677	5.43807
592	5.33255	5.4564
593	5.32357	5.4587
594	5.31672	5.46113
595	5.32487	5.46707
596	5.31595	5.46242
597	5.30706	5.4598
598	5.30509	5.48412
599	5.29625	5.47943
600	5.30007	5.47293
601	5.29127	5.46693
602	5.29066	5.46462
603	5.30699	5.46203
604	5.29821	5.4641
605	5.28947	5.4633
606	5.28076	5.45989
607	5.29534	5.45353
608	5.30593	5.46372
609	5.31795	5.46238
610	5.30925	5.4601
611	5.30057	5.46194
612	5.29225	5.46848
613	5.28612	5.46488
614	5.30545	5.45873
615	5.29684	5.47176
616	5.29264	5.47525
617	5.28408	5.48161
618	5.27554	5.47803
619	5.26703	5.47465
620	5.27748	5.46832
621	5.269	5.46211
622	5.2615	5.4609
623	5.25588	5.46438
624	5.28079	5.47939
625	5.28412	5.47544
626	5.27569	5.47746
627	5.28653	5.48306
628	5.27812	5.47828
629	5.26974	5.4768
630	5.27089	5.47875
631	5.27871	5.48056
632	5.27037	5.47815
633	5.2643	5.47238
634	5.27799	5.47163
635	5.26969	5.46565
636	5.27451	5.46024
637	5.26624	5.45518
638	5.26012	5.45476
639	5.26325	5.45677
640	5.25566	5.45525
641	5.24747	5.46121
642	5.23931	5.46628
643	5.23117	5.47892
644	5.2506	5.47638
645	5.25238	5.4862
646	5.24426	5.48859
647	5.23617	5.48246
648	5.2281	5.49931
649	5.22006	5.49338
650	5.21204	5.49023
651	5.20405	5.48718
652	5.19991	5.48296
653	5.21594	5.48122
654	5.20798	5.48406
655	5.20547	5.48046
656	5.23543	5.47446
657	5.24663	5.47739
658	5.2526	5.47613
659	5.24464	5.48866
660	5.25581	5.48374
661	5.24787	5.48145
662	5.23996	5.4775
663	5.23207	5.48005
664	5.2242	5.47829
665	5.24458	5.47761
666	5.23671	5.47992
667	5.23528	5.49436
668	5.22745	5.49548
669	5.22305	5.49285
670	5.22311	5.49612
671	5.21534	5.49697
672	5.24136	5.50641
673	5.23359	5.50891
674	5.22583	5.50625
675	5.25586	5.50573
676	5.25288	5.50152
677	5.26233	5.50292
678	5.26707	5.50345
679	5.27721	5.50119
680	5.26946	5.49793
681	5.26174	5.49503
682	5.27246	5.49105
683	5.26475	5.48676
684	5.25707	5.48568
685	5.25515	5.48106
686	5.24857	5.48174
687	5.24094	5.47677
688	5.23334	5.47619
689	5.25	5.48105
690	5.25487	5.47631
691	5.25274	5.47355
692	5.25888	5.48658
693	5.25314	5.48482
694	5.2473	5.4791
695	5.24962	5.49306
696	5.28095	5.4874
697	5.28227	5.48703
698	5.27471	5.48567
699	5.26717	5.48484
700	5.26374	5.47964
701	5.26758	5.47617
702	5.28469	5.4712
703	5.27923	5.46705
704	5.27174	5.46337
705	5.2908	5.45986
706	5.31774	5.45785
707	5.34263	5.45584
708	5.33509	5.45825
709	5.32758	5.45425
710	5.32009	5.44867
711	5.31261	5.45056
712	5.30516	5.45039
713	5.29773	5.45404
714	5.31839	5.45643
715	5.31798	5.45105
716	5.33387	5.44734
717	5.32644	5.4476
718	5.33629	5.44236
719	5.32888	5.44463
720	5.32149	5.44072
721	5.31412	5.44653
722	5.33041	5.45308
723	5.3498	5.46638
724	5.34838	5.46548
725	5.34346	5.46108
726	5.34044	5.45652
727	5.3331	5.45742
728	5.32942	5.45735
729	5.33991	5.46074
730	5.335	5.46063
731	5.33496	5.46227
732	5.34437	5.45731
733	5.34959	5.45203
734	5.34965	5.45065
735	5.3536	5.44977
736	5.34633	5.44487
737	5.33909	5.45834
738	5.33186	5.45641
739	5.34121	5.4518
740	5.34376	5.46473
741	5.33656	5.46807
742	5.3506	5.4628
743	5.3434	5.45987
744	5.37857	5.45897
745	5.37136	5.45573
746	5.36417	5.45051
747	5.35702	5.44871
748	5.3524	5.44453
749	5.36522	5.43982
750	5.39971	5.45191
751	5.41396	5.45305
752	5.41476	5.45128
753	5.4522	5.45111
754	5.44497	5.44793
755	5.46735	5.44967
756	5.46013	5.44678
757	5.45376	5.44208
758	5.44657	5.43841
759	5.44637	5.44021
760	5.44149	5.43556
761	5.4365	5.43596
762	5.43099	5.43456
763	5.42388	5.4358
764	5.41679	5.43156
765	5.43117	5.42964
766	5.45065	5.42927
767	5.45943	5.42722
768	5.45233	5.4279
769	5.44525	5.42844
770	5.44654	5.42901
771	5.43948	5.43002
772	5.43844	5.42934
773	5.43141	5.43407
774	5.42595	5.43624
775	5.41895	5.43679
776	5.41817	5.43418
777	5.41718	5.42993
778	5.42714	5.4267
779	5.42703	5.42361
780	5.42437	5.41955
781	5.42912	5.4218
782	5.42219	5.41688
783	5.41819	5.41449
784	5.41129	5.42037
785	5.41274	5.4225
786	5.40587	5.42271
787	5.39901	5.42219
788	5.40789	5.43046
789	5.40104	5.43509
790	5.39422	5.43347
791	5.3881	5.4303
792	5.40371	5.42911
793	5.3969	5.42537
794	5.39011	5.43437
795	5.38334	5.43308
796	5.37659	5.4318
797	5.36985	5.43355
798	5.38331	5.43334
799	5.39584	5.43442
800	5.39913	5.43578
801	5.41666	5.43503
802	5.40992	5.44736
803	5.40319	5.44362
804	5.39759	5.44327
805	5.40363	5.44335
806	5.39693	5.44297
807	5.39025	5.44087
808	5.39959	5.4482
809	5.39293	5.4434
810	5.38628	5.44531
811	5.38992	5.44212
812	5.40551	5.43828
813	5.43851	5.43374
814	5.43184	5.43026
815	5.42702	5.43179
816	5.42038	5.43799
817	5.41375	5.44062
818	5.41611	5.45075
819	5.41663	5.44977
820	5.41003	5.44526
821	5.43655	5.46074
822	5.43324	5.46101
823	5.42859	5.46023
824	5.43411	5.46643
825	5.42753	5.4677
826	5.42535	5.46763
827	5.4188	5.46495
828	5.42437	5.46644
829	5.41818	5.47189
830	5.41757	5.47226
831	5.41106	5.47467
832	5.40456	5.47501
833	5.39808	5.47555
834	5.42316	5.47331
835	5.42583	5.46874
836	5.41935	5.46983
837	5.42318	5.4659
838	5.43153	5.46421
839	5.42506	5.47264
840	5.41861	5.46991
841	5.41217	5.46753
842	5.42692	5.46469
843	5.42168	5.46258
844	5.41916	5.469
845	5.41275	5.46662
846	5.40636	5.47806
847	5.39998	5.47486
848	5.39362	5.47103
849	5.38728	5.47422
850	5.38095	5.48279
851	5.38878	5.48791
852	5.4194	5.48645
853	5.41306	5.48204
854	5.43239	5.47856
855	5.4493	5.47832
856	5.45727	5.48309
857	5.45815	5.47913
858	5.46449	5.48516
859	5.45814	5.48461
860	5.4518	5.48459
861	5.46299	5.48195
862	5.45666	5.48755
863	5.45035	5.49771
864	5.44404	5.50563
865	5.43776	5.50267
866	5.43149	5.50021
867	5.42691	5.49938
868	5.43034	5.49869
869	5.4241	5.49898
870	5.42529	5.49939
871	5.41976	5.50313
872	5.41355	5.50487
873	5.41164	5.51427
874	5.40545	5.51054
875	5.4131	5.50952
876	5.40693	5.50556
877	5.40899	5.50712
878	5.40986	5.50918
879	5.40371	5.50531
880	5.40378	5.50301
881	5.42523	5.50486
882	5.41909	5.50418
883	5.41536	5.50366
884	5.42637	5.5103
885	5.42772	5.51067
886	5.4216	5.51367
887	5.42961	5.51043
888	5.44826	5.50626
889	5.44213	5.5025
890	5.4514	5.49844
891	5.45159	5.49763
892	5.45553	5.49632
893	5.44943	5.49262
894	5.44334	5.49231
895	5.43795	5.49151
896	5.43648	5.49431
897	5.43042	5.49399
898	5.43862	5.49462
899	5.43257	5.49165
900	5.42828	5.49189
901	5.45062	5.50212
902	5.4468	5.51387
903	5.46399	5.51736
904	5.46603	5.51436
905	5.45999	5.51043
906	5.45408	5.51311
907	5.44807	5.51138
908	5.44747	5.51206
909	5.44748	5.50765
910	5.44408	5.50325
911	5.44703	5.50841
912	5.44623	5.50833
913	5.44418	5.50674
914	5.43823	5.50523
915	5.4323	5.50111
916	5.42637	5.49852
917	5.42046	5.49451
918	5.41456	5.4925
919	5.41147	5.49478
920	5.4083	5.49081
921	5.41103	5.4865
922	5.40958	5.48332
923	5.40373	5.47985
924	5.39789	5.49307
925	5.39206	5.50403
926	5.38624	5.50625
927	5.38476	5.50511
928	5.38247	5.51884
929	5.37669	5.51789
930	5.38478	5.51739
931	5.39123	5.5284
932	5.39343	5.52417
933	5.39136	5.52365
934	5.4044	5.52263
935	5.39862	5.52076
936	5.40372	5.52854
937	5.40149	5.52429
938	5.39574	5.52488
939	5.39091	5.52508
940	5.38617	5.52157
941	5.38045	5.51851
942	5.37474	5.51632
943	5.38155	5.51217
944	5.37585	5.51968
945	5.37376	5.51544
946	5.38506	5.5142
947	5.37937	5.51116
948	5.38866	5.5079
949	5.38298	5.51172
950	5.37732	5.50782
951	5.38707	5.50983
952	5.38142	5.50971
953	5.37578	5.52046
954	5.38953	5.52306
955	5.40021	5.52013
956	5.41091	5.51923
957	5.40542	5.52304
958	5.40059	5.52062
959	5.39496	5.52086
960	5.42508	5.51891
961	5.42565	5.51911
962	5.42001	5.51515
963	5.41439	5.51178
964	5.41032	5.50778
965	5.41361	5.51283
966	5.42928	5.51345
967	5.44135	5.51015
968	5.43763	5.51074
969	5.43203	5.51905
970	5.43156	5.51997
971	5.43238	5.51899
972	5.4352	5.51506
973	5.44529	5.51111
974	5.44487	5.51309
975	5.44354	5.51405
976	5.43796	5.51288
977	5.44838	5.50911
978	5.47384	5.50715
979	5.46825	5.51558
980	5.46268	5.52322
981	5.4686	5.52061
982	5.46303	5.51763
983	5.45748	5.51388
984	5.45194	5.51601
985	5.46057	5.51416
986	5.45504	5.51958
987	5.46108	5.52429
988	5.45556	5.52632
989	5.45005	5.5229
990	5.44455	5.52591
991	5.43953	5.52233
992	5.45002	5.5324
993	5.44933	5.53232
994	5.44385	5.5394
995	5.43839	5.53958
996	5.44317	5.5413
997	5.46595	5.54349
998	5.47845	5.53948
999	5.47297	5.53628
1000	5.4827	5.54055
1001	5.49144	5.53882
1002	5.48597	5.54004
1003	5.49482	5.53983
1004	5.48935	5.54244
1005	5.48389	5.5466
1006	5.47845	5.54294
1007	5.47301	5.53915
1008	5.46759	5.53954
1009	5.46217	5.53835
1010	5.46974	5.53767
1011	5.47972	5.53506
1012	5.47713	5.54151
1013	5.47173	5.54785
1014	5.48897	5.54391
1015	5.48987	5.54544
1016	5.49244	5.54397
1017	5.50132	5.54686
1018	5.51459	5.55451
1019	5.5171	5.55642
1020	5.5117	5.56479
1021	5.5411	5.56966
1022	5.54497	5.57081
1023	5.55491	5.56905
1024	5.54949	5.56741
1025	5.54408	5.56482
1026	5.53869	5.56096
1027	5.5333	5.57025
1028	5.53509	5.56736
1029	5.53512	5.56639
1030	5.52975	5.57245
1031	5.52439	5.56998
1032	5.51905	5.56931
1033	5.5313	5.57212
1034	5.52596	5.57334
1035	5.53448	5.57081
1036	5.52914	5.56753
1037	5.52381	5.57856
1038	5.52897	5.57543
1039	5.52365	5.57468
1040	5.51835	5.57953
1041	5.51305	5.57564
1042	5.51237	5.58022
1043	5.50709	5.58669
1044	5.50182	5.58804
1045	5.50002	5.59253
1046	5.50217	5.59722
1047	5.50471	5.6004
1048	5.49946	5.59969
1049	5.49851	5.59836
1050	5.49328	5.5952
1051	5.49243	5.59201
1052	5.50172	5.59134
1053	5.50827	5.58799
1054	5.51056	5.59176
1055	5.50534	5.59791
1056	5.50262	5.59921
1057	5.50055	5.59612
1058	5.49536	5.59279
1059	5.49017	5.59037
1060	5.48742	5.58915
1061	5.48226	5.5873
1062	5.4771	5.5855
1063	5.4939	5.58646
1064	5.48874	5.58359
1065	5.49464	5.58963
1066	5.48949	5.59477
1067	5.48435	5.59343
1068	5.49167	5.5912
1069	5.48654	5.58763
1070	5.4931	5.58597
1071	5.48798	5.58957
1072	5.48287	5.59466
1073	5.49636	5.59503
1074	5.49125	5.59126
1075	5.50612	5.58782
1076	5.50101	5.58864
1077	5.49591	5.58931
1078	5.49082	5.58559
1079	5.49372	5.59518
1080	5.49573	5.59193
1081	5.51608	5.59037
1082	5.51127	5.58693
1083	5.50619	5.58814
1084	5.50111	5.58733
1085	5.50731	5.58417
1086	5.51087	5.58922
1087	5.50656	5.58595
1088	5.50717	5.59002
1089	5.50212	5.59789
1090	5.49707	5.59627
1091	5.4965	5.59285
1092	5.49358	5.59957
1093	5.49796	5.60019
1094	5.50627	5.59661
1095	5.52008	5.59454
1096	5.51505	5.59371
1097	5.51003	5.59001
1098	5.52512	5.59336
1099	5.52226	5.5897
1100	5.52101	5.5896
1101	5.52006	5.59492
1102	5.51505	5.59342
1103	5.51006	5.59589
1104	5.50507	5.59574
1105	5.50215	5.59934
1106	5.49718	5.59913
1107	5.49712	5.5991
1108	5.52535	5.60378
1109	5.53109	5.60017
1110	5.52611	5.59769
1111	5.52114	5.59872
1112	5.51618	5.59687
1113	5.52754	5.59487
1114	5.52552	5.6054
1115	5.53457	5.60187
1116	5.52962	5.59912
1117	5.52672	5.59752
1118	5.52984	5.59395
1119	5.52491	5.59039
1120	5.51998	5.5912
1121	5.51506	5.59486
1122	5.51015	5.59858
1123	5.50525	5.59565
1124	5.50035	5.59412
1125	5.49733	5.60384
1126	5.49246	5.60135
1127	5.48759	5.6064
1128	5.49499	5.61934
1129	5.49013	5.625
1130	5.48827	5.62259
1131	5.48954	5.62309
1132	5.48694	5.61957
1133	5.4821	5.62136
1134	5.49056	5.62138
1135	5.49194	5.62008
1136	5.48711	5.62007
1137	5.48229	5.61652
1138	5.49505	5.61499
1139	5.49023	5.61166
1140	5.48542	5.61217
1141	5.49211	5.61633
1142	5.50091	5.61403
1143	5.49668	5.61629
1144	5.49595	5.61508
1145	5.49547	5.61247
1146	5.49068	5.61364
1147	5.48589	5.61293
1148	5.49928	5.62193
1149	5.50121	5.62376
1150	5.49643	5.62224
1151	5.4929	5.63532
1152	5.49364	5.63213
1153	5.48888	5.63567
1154	5.493	5.63696
